م,E,N,نوع الحادث,جسامة الحادث,عدد المصابين
1685,20.315035,40.087975,صدم مركبة متحركة,اصابة,null
1684,21.37489,39.4153,صدم مركبة متحركة,اصابة,null
1683,21.21434,39.53245,دهس مشاه,اصابة,null
1682,21.389486,39.814671,دهس مشاه,اصابة,null
1681,21.633553,40.301373,دهس مشاه,وفاة,null
1680,21.30123,39.47038,صدم مركبة متحركة,وفاة,null
1679,22.15203,39.13358,انقلاب مركبة,اصابة,null
1678,19.091301,41.18087,صدم جسم ثابت اخر,اصابة,null
1677,19.145784,41.08189,صدم مركبة متحركة,اصابة,null
1676,21.406914,39.775745,دهس مشاه,اصابة,null
1675,20.327042,40.7083,صدم مركبة متحركة,اصابة,null
1674,21.34267,39.7304,دهس مشاه,وفاة,null
1673,22.269223,39.80564,انقلاب مركبة,اصابة,null
1672,20.294626,40.856518,انقلاب مركبة,اصابة,null
1671,22.1109,40.0256,صدم مركبة متحركة,اصابة,null
1670,21.3741,39.4269,صدم مركبة متحركة,اصابة,null
1669,22.2611,40.0212,انقلاب مركبة,وفاة,null
1668,20.707038,39.74814,صدم مركبة متحركة,وفاة,null
1667,20.4760267,39.8217336,صدم مركبة متحركة,اصابة,null
1666,21.4637265,39.9182104,دهس مشاه,اصابة,null
1665,21.396082,39.712151,دهس مشاه,اصابة,null
1664,21.21568,39.47529,دهس مشاه,اصابة,null
1663,22.45482,39.46311,صدم مركبة متحركة,وفاة,null
1662,21.08123,39.598869,صدم مركبة متحركة,وفاة,null
1661,19.340931,41.0795,صدم مركبة متحركة,اصابة,null
1660,21.415498,39.881613,صدم مركبة متحركة,اصابة,null
1659,21.409733,39.754131,صدم مركبة متحركة,وفاة,null
1658,19.582516,41.673191,دهس مشاه,اصابة,null
1657,20.144255,40.295067,صدم مركبة متحركة,اصابة,null
1656,20.4760267,39.8217336,صدم مركبة متحركة,اصابة,null
1655,21.384,40.02086,دهس مشاه,وفاة,null
1654,22.0851077,39.3204774,صدم مركبة متحركة,وفاة,null
1653,20.1068806623726,40.8055247204,صدم عمود كهرباء,اصابة,null
1652,21.48527,39.25166,انقلاب مركبة,اصابة,null
1651,21.4439,39.859395,دهس مشاه,اصابة,null
1650,21.344145,39.711113,صدم مركبة متحركة,اصابة,null
1649,18.698652,41.375736,صدم مركبة متحركة,اصابة,null
1648,19.441225,41.368103,صدم مركبة متحركة,اصابة,null
1647,19.119005,41.084419,صدم مركبة متحركة,اصابة,null
1646,21.371971,39.891285,صدم مركبة متحركة,اصابة,null
1645,21.25044,39.52589,انقلاب مركبة,وفاة,null
1644,21.394045,39.810963,دهس مشاه,وفاة,null
1643,21.3257002,39.6833244,دهس مشاه,اصابة,null
1642,21.5384064,39.2593408,صدم مركبة متحركة,وفاة,null
1641,21.364847,39.873642,دهس مشاه,اصابة,null
1640,22.14419,39.13444,صدم حاجز جانبي,وفاة,null
1639,21.19164,39.57104,دهس مشاه,وفاة,null
1638,22.43223,39.50332,انقلاب مركبة,اصابة,null
1637,22.30174,39.34571,انقلاب مركبة,اصابة,null
1636,20.365049,40.852908,انقلاب مركبة,اصابة,null
1635,21.3476363,40.0931293,صدم مركبة متحركة,اصابة,null
1634,21.9524551,39.9191434,صدم مركبة متحركة,وفاة,null
1633,19.55085,41.03016,صدم عمود كهرباء,اصابة,null
1632,18.906782,41.329914,انقلاب مركبة,اصابة,null
1631,19.534611,41.665291,اخرى,اصابة,null
1630,19.684835,41.917366,انقلاب مركبة,اصابة,null
1629,19.494202,41.061459,صدم مركبة متحركة,اصابة,null
1628,20.303568,40.982355,انقلاب مركبة,اصابة,null
1627,21.370287,39.836987,صدم مركبة متحركة,اصابة,null
1626,19.165117,41.18512,صدم مركبة متحركة,اصابة,null
1625,18.9960002,41.2984516,صدم مركبة متحركة,اصابة,null
1624,21.440134,39.775417,صدم مركبة متحركة,وفاة,null
1623,22.09279,39.20293,صدم مركبة متحركة,اصابة,null
1622,21.3705036,39.780823,دهس مشاه,اصابة,null
1621,21.41502,39.809677,دهس مشاه,اصابة,null
1620,22.08222,39.20247,صدم مركبة متحركة,اصابة,null
1619,19.967806,40.625488,صدم مركبة متحركة,اصابة,null
1618,19.95454,40.701641,صدم مركبة متحركة,اصابة,null
1617,21.355465,39.956581,صدم مركبة متحركة,وفاة,null
1616,21.380117,39.71907,صدم مركبة متحركة,وفاة,null
1615,21.38957,39.711575,دهس مشاه,وفاة,null
1614,21.28072,39.53313,صدم مركبة متحركة,وفاة,null
1613,18.872801,41.263927,خروج عن الطريق,اصابة,null
1612,22.4359701,40.0343473,انقلاب مركبة,اصابة,null
1611,20.4568,40.895512,صدم مركبة متحركة,وفاة,null
1610,19.8363187,40.7873796,صدم جمل,اصابة,null
1609,19.921412,40.734051,صدم مركبة متحركة,وفاة,null
1608,22.28572,39.30415,صدم مركبة متحركة,وفاة,null
1607,18.702868,41.392544,صدم مركبة متحركة,اصابة,null
1606,20.254702,40.176281,صدم عمود كهرباء,اصابة,null
1605,21.37511,39.41226,دهس مشاه,اصابة,null
1604,21.4114,39.49441,دهس مشاه,اصابة,null
1603,21.4262551,39.9060988,صدم مركبة متحركة,اصابة,null
1602,21.363966,39.790867,دهس مشاه,اصابة,null
1601,21.5619,39.1723,دهس مشاه,وفاة,null
1600,21.2541,39.51213,دهس مشاه,وفاة,null
1599,21.58235,39.21575,صدم عمود كهرباء,اصابة,null
1598,19.159863,41.068014,انقلاب مركبة,اصابة,null
1597,19.551685,41.030258,دهس مشاه,اصابة,null
1596,21.37511,39.41336,انقلاب مركبة,اصابة,null
1595,21.288139,39.822899,صدم مركبة متحركة,اصابة,null
1594,21.364658,39.87397,دهس مشاه,وفاة,null
1593,21.343782,39.719104,صدم مركبة متحركة,وفاة,null
1592,22.45292,39.46186,صدم مركبة متحركة,اصابة,null
1591,19.23785,41.298401,صدم مركبة متحركة,اصابة,null
1590,21.4402289,39.8009278,صدم مركبة متحركة,اصابة,null
1589,21.4403768,39.8438635,دهس مشاه,اصابة,null
1588,21.3903719,39.87865,دهس مشاه,اصابة,null
1587,19.139956,41.587029,صدم مركبة متحركة,اصابة,null
1586,19.23785,41.298401,صدم مركبة متحركة,اصابة,null
1585,21.495733,39.87028,صدم مركبة متحركة,اصابة,null
1584,21.495733,39.87028,دهس مشاه,اصابة,null
1583,21.27166,39.56552,صدم مركبة متحركة,وفاة,null
1582,19.2221,39.5588,دهس مشاه,اصابة,null
1581,19.120287,41.79895,صدم جسم ثابت اخر,اصابة,null
1580,21.384,40.137824,صدم عمود كهرباء,اصابة,null
1579,19.533775,41.8025741,صدم مركبة متحركة,وفاة,null
1578,21.2254739,39.53503,صدم جسم ثابت اخر,وفاة,null
1577,21.3855322,39.8794766,دهس مشاه,اصابة,null
1576,21.1989117,39.9477384,دهس مشاه,اصابة,null
1575,21.38142,39.806404,دهس مشاه,اصابة,null
1574,21.21087,39.48521,صدم مركبة متحركة,اصابة,null
1573,21.4709762,39.9429061,دهس مشاه,اصابة,null
1572,21.228765,39.824593,صدم مركبة متحركة,اصابة,null
1571,21.294889,39.688881,دهس مشاه,اصابة,null
1570,21.356012,39.881989,دهس مشاه,اصابة,null
1569,21.520738,40.105871,دهس مشاه,وفاة,null
1568,21.302341,39.899906,صدم مركبة متحركة,اصابة,null
1567,21.3746188,39.879146,دهس مشاه,اصابة,null
1566,21.57174,39.24564,صدم مركبة متحركة,اصابة,null
1565,21.58382,39.26322,صدم جسم ثابت اخر,اصابة,null
1564,19.383901,41.4604822,صدم عمود كهرباء,اصابة,null
1563,18.867409,41.3289507,صدم مركبة متحركة,اصابة,null
1562,21.38562,39.4608,دهس مشاه,اصابة,null
1561,21.305536,39.7996822,صدم مركبة متحركة,اصابة,null
1560,18.889482,41.331215,انقلاب مركبة,وفاة,null
1559,21.505078,39.792132,دهس مشاه,وفاة,null
1558,1.889482,39.53488,صدم جسم ثابت اخر,وفاة,null
1557,20.2982149,40.4576606,صدم مركبة متحركة,اصابة,null
1556,20.2886902,40.1177194,صدم مركبة متحركة,اصابة,null
1555,21.3955065,39.8026315,دهس مشاه,اصابة,null
1554,21.5646208,39.206912,انقلاب مركبة,اصابة,null
1553,21.361078,39.884724,دهس مشاه,اصابة,null
1552,21.27329,39.6505,صدم لوحة,وفاة,null
1551,21.35109,39.421708,صدم جسم ثابت اخر,اصابة,null
1550,19.6717034,41.565556,صدم مركبة متحركة,اصابة,null
1549,19.503383,41.655699,صدم مركبة متحركة,اصابة,null
1548,21.38545,39.825306,دهس مشاه,اصابة,null
1547,21.3874789,39.8603748,صدم مركبة متحركة,اصابة,null
1546,21.346556,39.792038,صدم مركبة متحركة,اصابة,null
1545,21.330074,39.959019,صدم حاجز جانبي,وفاة,null
1544,22.275318,39.807694,صدم عمود كهرباء,اصابة,null
1543,21.454633,39.8680644,دهس مشاه,اصابة,null
1542,21.42531,39.856392,دهس مشاه,اصابة,null
1541,21.432877,39.856277,دهس مشاه,اصابة,null
1540,21.23466,39.3947358,دهس مشاه,اصابة,null
1539,21.5951,39.21126,صدم عمود كهرباء,اصابة,null
1538,22.7514,39.2144,صدم مركبة متحركة,اصابة,null
1537,21.3591528,40.116083,انقلاب مركبة,اصابة,null
1536,22.42204,39.43043,صدم حاجز جانبي,اصابة,null
1535,22.43531,39.44584,انقلاب مركبة,اصابة,null
1534,19.154732,41.066879,صدم مركبة متحركة,اصابة,null
1533,21.184006,39.605221,دهس مشاه,وفاة,null
1532,21.35249,39.41186,صدم مركبة متحركة,اصابة,null
1531,19.467995,41.057499,انقلاب مركبة,وفاة,null
1530,21.40072,39.871902,دهس مشاه,وفاة,null
1529,22.7329,39.1681,صدم مركبة متحركة,اصابة,null
1528,21.6086664,39.7267053,صدم مركبة متحركة,اصابة,null
1527,21.104073,39.598759,صدم مركبة متحركة,وفاة,null
1526,21.38455,39.38113,صدم مركبة متحركة,وفاة,null
1525,21.4551113,39.8768695,صدم مركبة متحركة,اصابة,null
1524,21.56371,39.683064,دهس مشاه,وفاة,null
1523,22.2048,39.19415,صدم مركبة متحركة,اصابة,null
1522,21.321873,39.683064,صدم حاجز جانبي,اصابة,null
1521,21.321873,39.683064,دهس مشاه,اصابة,null
1520,21.5744512,39.190528,دهس مشاه,وفاة,null
1519,19.004566,41.33374,انقلاب مركبة,وفاة,null
1518,21.392052,39.863184,دهس مشاه,وفاة,null
1517,21.551206,39.44503,انقلاب مركبة,اصابة,null
1516,18.731876,41.4039,صدم جسم ثابت اخر,اصابة,null
1515,19.455456,41.419643,صدم مركبة متحركة,اصابة,null
1514,21.414103,39.49263,صدم مركبة متحركة,اصابة,null
1513,21.34384,39.722351,انقلاب مركبة,اصابة,null
1512,21.5951,40.017,صدم مركبة متحركة,اصابة,null
1511,21.478094,39.937729,انقلاب مركبة,اصابة,null
1510,21.501471,39.792435,انقلاب مركبة,اصابة,null
1509,19.123306,41.105663,دهس مشاه,وفاة,null
1508,19.068493,41.524399,صدم مركبة متحركة,وفاة,null
1507,21.4391,39.426403,صدم مركبة متحركة,اصابة,null
1506,20.35146,40.791309,صدم جسم ثابت اخر,اصابة,null
1505,21.40173,39.36427,صدم مركبة متحركة,اصابة,null
1504,21.373,39.4247,صدم مركبة متحركة,اصابة,null
1503,21.430248,39.853218,دهس مشاه,اصابة,null
1502,21.29044,39.59542,صدم مركبة متحركة,وفاة,null
1501,21.399624,39.822689,دهس مشاه,وفاة,null
1500,21.40543,39.29171,صدم مركبة متحركة,اصابة,null
1499,21.390522,39.728489,انقلاب مركبة,اصابة,null
1498,19.331748,41.174384,انقلاب مركبة,اصابة,null
1497,18.773151,41.40089,صدم جسم ثابت اخر,اصابة,null
1496,19.419689,41.788451,صدم مركبة متحركة,وفاة,null
1495,21.5055,39.23803,صدم مركبة متحركة,وفاة,null
1494,21.930147,39.572809,صدم مركبة متحركة,اصابة,null
1493,21.417187,39.79829,دهس مشاه,وفاة,null
1492,19.535673,41.671387,صدم حاجز جانبي,اصابة,null
1491,21.962013,39.358699,انقلاب مركبة,اصابة,null
1490,19.92244,40.775112,صدم عمود كهرباء,اصابة,null
1489,20.305521,40.860151,صدم مركبة متحركة,اصابة,null
1488,21.5744512,39.1938048,صدم مركبة متحركة,اصابة,null
1487,18.933076,41.335313,صدم مركبة متحركة,اصابة,null
1486,19.7048,40.885849,صدم مركبة متحركة,اصابة,null
1485,21.39388,39.36102,انقلاب مركبة,اصابة,null
1484,21.4434442,39.8035506,صدم مركبة متحركة,اصابة,null
1483,21.383917,39.833046,دهس مشاه,اصابة,null
1482,19.443563,41.617038,صدم مركبة متحركة,اصابة,null
1481,21.26101,39.46344,دهس مشاه,اصابة,null
1480,21.560799,39.774181,دهس مشاه,وفاة,null
1479,19.349478,41.822182,دهس مشاه,اصابة,null
1478,22.482273,39.52684,انقلاب مركبة,اصابة,null
1477,19.162817,41.182293,صدم مركبة متحركة,اصابة,null
1476,21.440357,39.842107,دهس مشاه,اصابة,null
1475,21.408276,39.818705,دهس مشاه,اصابة,null
1474,21.3329376,40.0531998,انقلاب مركبة,اصابة,null
1473,21.424242,39.778702,صدم مركبة متحركة,اصابة,null
1472,19.350947,41.819632,صدم مركبة متحركة,اصابة,null
1471,19.534142,41.67094,صدم مركبة متحركة,اصابة,null
1470,21.4081,39.35516,انقلاب مركبة,اصابة,null
1469,21.46276,39.8915,انقلاب مركبة,اصابة,null
1468,21.394554,39.872932,دهس مشاه,اصابة,null
1467,21.42571,39.2825,صدم مركبة متحركة,اصابة,null
1466,20.362818,39.82235,دهس مشاه,وفاة,null
1465,22.1055117,39.4127813,صدم جمل,اصابة,null
1464,20.3040794,40.4917018,انقلاب مركبة,اصابة,null
1463,21.4510681,39.7618517,صدم مركبة متحركة,وفاة,null
1462,20.00589,40.702232,انقلاب مركبة,وفاة,null
1461,20.405734,40.861567,صدم مركبة متحركة,اصابة,null
1460,20.13924,40.4721,صدم عمود كهرباء,اصابة,null
1459,21.503057,39.887794,دهس مشاه,اصابة,null
1458,22.15264,39.15362,انقلاب مركبة,اصابة,null
1457,19.540403,4.084835,صدم مركبة متحركة,اصابة,null
