grid_id,lat_grid,lon_grid,accident_count,avg_severity,latitude,longitude,predicted_count,risk_level
21.402264_39.893064,21.402263744160976,39.89306437072666,1,3.0,21.403391,39.893593,1.1059667274199494,Low
21.402264_39.907538,21.402263744160976,39.907537607286365,3,2.3333333333333335,21.4046139,39.9117756,3.097332870038814,High
21.402264_39.912362,21.402263744160976,39.91236201947293,1,3.0,21.406389,39.915858,1.3072444160328616,Medium
21.402264_39.950957,21.402263744160976,39.95095731696547,1,2.0,21.4044933,39.9529825,1.0402553723507137,Low
21.406755_39.35273,21.406755300035933,39.3527302058311,1,2.0,21.4081,39.35516,1.411624112053081,Medium
21.406755_39.458867,21.406755300035933,39.45886727393559,1,3.0,21.41106,39.4632,1.0207584450526708,Low
21.406755_39.704912,21.406755300035933,39.70491229545053,2,2.0,21.41029475,39.7055753,1.4552246177631463,Medium
21.406755_39.719386,21.406755300035933,39.71938553201023,2,2.5,21.40935305,39.72203845,2.183679549115287,High
21.406755_39.753156,21.406755300035933,39.753156417316205,3,2.3333333333333335,21.409101133333333,39.754846066666666,3.0297713489575564,High
21.406755_39.772454,21.406755300035933,39.77245406606247,1,2.0,21.406914,39.775745,1.3023993777753275,Medium
21.406755_39.782103,21.406755300035933,39.78210289043561,2,2.0,21.4085045,39.782539,2.4004531515356056,High
21.406755_39.786927,21.406755300035933,39.786927302622175,3,2.0,21.409176966666667,39.78921183333333,2.434670673956509,High
21.406755_39.791752,21.406755300035933,39.79175171480874,1,2.0,21.409679,39.792042,2.166561165555554,High
21.406755_39.796576,21.406755300035933,39.79657612699531,3,2.0,21.407824333333334,39.79833743333333,2.5120703678775107,High
21.406755_39.801401,21.406755300035933,39.80140053918188,3,2.0,21.410897666666667,39.804169333333334,3.121439645217646,High
21.406755_39.806225,21.406755300035933,39.80622495136844,4,2.25,21.409480625,39.8102304,5.912686411382733,High
21.406755_39.815874,21.406755300035933,39.81587377574158,3,2.0,21.40989,39.8199,3.682363930611694,High
21.406755_39.820698,21.406755300035933,39.820698187928144,3,2.3333333333333335,21.4110323,39.82206526666667,3.210994263384031,High
21.406755_39.825523,21.406755300035933,39.82552260011472,10,2.0,21.40848789,39.829318109999996,6.342449404100498,High
21.406755_39.830347,21.406755300035933,39.83034701230128,1,2.0,21.407861,39.833944,2.9155834808189174,High
21.406755_39.839996,21.406755300035933,39.83999583667442,2,3.0,21.408622,39.842998449999996,1.5239294167536337,Medium
21.406755_39.854469,21.406755300035933,39.85446907323412,1,2.0,21.411121,39.858536,3.347609434838485,High
21.406755_39.859293,21.406755300035933,39.859293485420686,1,3.0,21.409567,39.859364,1.1541556780472695,Medium
21.406755_39.864118,21.406755300035933,39.86411789760726,5,2.0,21.410091119999997,39.8673748,3.406269892019505,High
21.406755_39.873767,21.406755300035933,39.87376672198039,2,2.0,21.40756,39.877323,1.9666868269063846,High
21.406755_39.883416,21.406755300035933,39.883415546353525,1,2.0,21.410992,39.884163,1.339694676823253,Medium
21.406755_39.893064,21.406755300035933,39.89306437072666,1,2.0,21.407209,39.89716,1.2399961160882527,Medium
21.406755_39.897889,21.406755300035933,39.89788878291323,2,2.0,21.4094915,39.8981488,1.359016317943044,Medium
21.406755_39.907538,21.406755300035933,39.907537607286365,4,2.5,21.40843645,39.910325875,3.021551556375134,High
21.411247_39.280364,21.41124685591089,39.28036402303259,5,2.0,21.413936,39.283095200000005,2.9284731768653556,High
21.411247_39.285188,21.41124685591089,39.285188435219155,1,3.0,21.4126,39.28599,1.0714938031450263,Low
21.411247_39.290013,21.41124685591089,39.29001284740572,1,2.0,21.41282,39.29469,1.4046743545019051,Medium
21.411247_39.294837,21.41124685591089,39.29483725959229,1,2.0,21.41307,39.29535,1.4248980387124315,Medium
21.411247_39.328608,21.41124685591089,39.32860814489826,1,3.0,21.413332,39.33116,1.0159382475894707,Low
21.411247_39.343081,21.41124685591089,39.343081381457964,2,2.5,21.414920000000002,39.344775,2.2026666666666666,High
21.411247_39.362379,21.41124685591089,39.36237903020424,1,2.0,21.413157,39.36362,1.6316386088781087,High
21.411247_39.43957,21.41124685591089,39.439569625189314,2,2.5,21.413015,39.44216,2.024553242527139,High
21.411247_39.444394,21.41124685591089,39.44439403737588,4,2.25,21.414167499999998,39.445215,3.9884027777777775,High
21.411247_39.487814,21.41124685591089,39.48781374705499,2,2.0,21.413746500000002,39.492075,1.4858946911275326,Medium
21.411247_39.492638,21.41124685591089,39.49263815924156,3,2.3333333333333335,21.411953333333333,39.493856666666666,3.0097392061004133,High
21.411247_39.521585,21.41124685591089,39.52158463236096,1,2.0,21.41259,39.52528,1.1887146521184908,Medium
21.411247_39.531233,21.41124685591089,39.5312334567341,3,2.3333333333333335,21.412696666666665,39.53250666666667,3.0097392061004133,High
21.411247_39.68079,21.41124685591089,39.68079023451769,1,3.0,21.414305,39.683273,1.002166810504162,Low
21.411247_39.704912,21.41124685591089,39.70491229545053,1,3.0,21.411514,39.707066,1.002166810504162,Low
21.411247_39.729034,21.41124685591089,39.729034356383366,1,3.0,21.4123202,39.7290875,1.562166810504162,Medium
21.411247_39.733859,21.41124685591089,39.73385876856993,2,2.5,21.411806,39.7379725,2.0516795491152875,High
21.411247_39.738683,21.41124685591089,39.7386831807565,2,2.5,21.411766,39.7420025,2.0516795491152875,High
21.411247_39.743508,21.41124685591089,39.74350759294307,1,3.0,21.411403,39.745929,1.0234380637889897,Low
21.411247_39.748332,21.41124685591089,39.74833200512963,3,2.3333333333333335,21.41293693333333,39.75132816666667,3.0297713489575564,High
21.411247_39.753156,21.41124685591089,39.753156417316205,4,2.25,21.413739675000002,39.75565675,3.9980196545284774,High
21.411247_39.757981,21.41124685591089,39.75798082950277,2,2.5,21.413047499999998,39.760435,2.0416795491152877,High
21.411247_39.782103,21.41124685591089,39.78210289043561,3,2.0,21.41184526666667,39.78378566666667,2.3371946387187443,High
21.411247_39.786927,21.41124685591089,39.786927302622175,3,2.0,21.413053333333334,39.7898893,2.0704872605796383,High
21.411247_39.791752,21.41124685591089,39.79175171480874,1,2.0,21.412552,39.792728,1.756477317268765,High
21.411247_39.796576,21.41124685591089,39.79657612699531,1,2.0,21.411879,39.800541,1.9216170704952504,High
21.411247_39.801401,21.41124685591089,39.80140053918188,2,2.5,21.41515815,39.80323865,2.0794068218425603,High
21.411247_39.806225,21.41124685591089,39.80622495136844,5,2.2,21.412955,39.8100054,5.0860352564102564,High
21.411247_39.811049,21.41124685591089,39.811049363555014,1,3.0,21.411488,39.811771,1.0802932737972661,Low
21.411247_39.815874,21.41124685591089,39.81587377574158,9,2.2222222222222223,21.41211433333333,39.81888566666667,9.685666666666666,High
21.411247_39.820698,21.41124685591089,39.820698187928144,9,2.2222222222222223,21.412671322222224,39.822944122222225,9.685666666666666,High
21.411247_39.825523,21.41124685591089,39.82552260011472,11,2.3636363636363638,21.413127772727275,39.82809789090909,6.723910146842677,High
21.411247_39.830347,21.41124685591089,39.83034701230128,1,2.0,21.414114,39.831409,2.885643591523754,High
21.411247_39.854469,21.41124685591089,39.85446907323412,6,2.0,21.413788166666667,39.8585463,3.4908631899627895,High
21.411247_39.859293,21.41124685591089,39.859293485420686,2,2.5,21.4154552,39.86291045,2.2049765901227483,High
21.411247_39.864118,21.41124685591089,39.86411789760726,3,2.3333333333333335,21.4126974,39.86479146666667,3.2260698830258274,High
21.411247_39.878591,21.41124685591089,39.87859113416696,3,2.0,21.413368333333334,39.881655,2.0783961158887148,High
21.411247_39.88824,21.41124685591089,39.88823995854009,2,2.0,21.4155065,39.8904475,1.611175123642515,High
21.411247_39.893064,21.41124685591089,39.89306437072666,2,2.0,21.413438499999998,39.897474,1.53677323463746,Medium
21.411247_39.897889,21.41124685591089,39.89788878291323,3,2.3333333333333335,21.413334199999998,39.901127300000006,3.0200222639782077,High
21.411247_39.907538,21.41124685591089,39.907537607286365,1,2.0,21.415144,39.908848,1.240804389047018,Medium
21.411247_40.100514,21.41124685591089,40.100514094749066,1,2.0,21.4118061,40.102401,1.0750486964016377,Low
21.415738_39.285188,21.415738411785842,39.285188435219155,2,2.0,21.41885,39.28548,1.9941168499356698,High
21.415738_39.347906,21.415738411785842,39.347905793644536,1,3.0,21.4171648,39.3510912,1.0159382475894707,Low
21.415738_39.35273,21.415738411785842,39.3527302058311,1,3.0,21.417693,39.3530039,1.0214126065638296,Low
21.415738_39.632546,21.415738411785842,39.632546112652015,1,2.0,21.420167,39.633,1.0987440284140706,Low
21.415738_39.690439,21.415738411785842,39.690439058890824,1,3.0,21.416571,39.692905,1.002166810504162,Low
21.415738_39.700088,21.415738411785842,39.70008788326396,1,3.0,21.420088,39.703434,1.0089804551928065,Low
21.415738_39.743508,21.415738411785842,39.74350759294307,1,3.0,21.4168056,39.7452778,1.0195491749001009,Low
21.415738_39.772454,21.415738411785842,39.77245406606247,2,2.5,21.41802,39.775251499999996,2.0516795491152875,High
21.415738_39.777278,21.415738411785842,39.77727847824904,1,2.0,21.416267,39.780926,2.0174687032684906,High
21.415738_39.786927,21.415738411785842,39.786927302622175,1,2.0,21.416967,39.791096,1.5361510623982693,Medium
21.415738_39.796576,21.415738411785842,39.79657612699531,1,3.0,21.417187,39.79829,1.0714043849083772,Low
21.415738_39.801401,21.415738411785842,39.80140053918188,1,2.0,21.416386,39.805508,2.079942637713817,High
21.415738_39.806225,21.415738411785842,39.80622495136844,1,3.0,21.41984,39.806862,1.094340396244812,Low
21.415738_39.815874,21.415738411785842,39.81587377574158,2,2.5,21.416109,39.817226,2.7631037915395296,High
21.415738_39.820698,21.415738411785842,39.820698187928144,3,2.3333333333333335,21.41692976666667,39.82410123333333,3.188494263384031,High
21.415738_39.825523,21.415738411785842,39.82552260011472,9,2.0,21.417579822222223,39.82774486666667,2.8380640122394323,High
21.415738_39.830347,21.415738411785842,39.83034701230128,1,3.0,21.417278,39.835033,1.2467950560088172,Medium
21.415738_39.835171,21.415738411785842,39.83517142448785,2,3.0,21.4175709,39.8352931,1.4704721016575482,Medium
21.415738_39.849645,21.415738411785842,39.849644661047556,1,2.0,21.4185215,39.8539522,2.0862072958470863,High
21.415738_39.854469,21.415738411785842,39.85446907323412,5,2.2,21.41797052,39.8564188,5.240285256410257,High
21.415738_39.859293,21.415738411785842,39.859293485420686,3,2.3333333333333335,21.417841999999997,39.86101166666666,3.3085698830258274,High
21.415738_39.868942,21.415738411785842,39.86894230979382,1,2.0,21.418646,39.87091,1.8543640810940105,High
21.415738_39.878591,21.415738411785842,39.87859113416696,1,2.0,21.418663,39.883183,1.2061047079471,Medium
21.415738_39.883416,21.415738411785842,39.883415546353525,1,2.0,21.420212,39.883972,1.2011047079471,Medium
21.415738_39.893064,21.415738411785842,39.89306437072666,1,2.0,21.419786,39.897682,1.203966211981754,Medium
21.415738_39.907538,21.415738411785842,39.907537607286365,1,3.0,21.416908,39.908413,1.1354130716362714,Medium
21.42023_39.280364,21.4202299676608,39.28036402303259,1,2.0,21.4237,39.28233,1.8034659234404191,High
21.42023_39.338257,21.4202299676608,39.3382569692714,1,3.0,21.42358,39.34147,1.0177518922781155,Low
21.42023_39.454043,21.4202299676608,39.454042861749016,1,2.0,21.424616,39.456876,1.1161654625788437,Medium
21.42023_39.458867,21.4202299676608,39.45886727393559,2,2.5,21.42429,39.461835,2.10030303030303,High
21.42023_39.463692,21.4202299676608,39.463691686122154,1,2.0,21.424408,39.46511,1.1169934195680908,Medium
21.42023_39.521585,21.4202299676608,39.52158463236096,1,2.0,21.42128,39.52305,1.0920410372241083,Low
21.42023_39.613248,21.4202299676608,39.61324846390575,1,2.0,21.420513,39.615341,1.0953154569854993,Low
21.42023_39.700088,21.4202299676608,39.70008788326396,1,2.0,21.420361,39.703728,1.202179146360179,Medium
21.42023_39.738683,21.4202299676608,39.7386831807565,1,3.0,21.423981,39.739361,1.0213628195887456,Low
21.42023_39.772454,21.4202299676608,39.77245406606247,1,2.0,21.42297,39.772678,1.1888649337396402,Medium
21.42023_39.777278,21.4202299676608,39.77727847824904,3,2.0,21.423199999999998,39.779116333333334,2.1489205514829237,High
21.42023_39.782103,21.4202299676608,39.78210289043561,7,2.142857142857143,21.42344957142857,39.785027571428564,7.018888888888889,High
21.42023_39.786927,21.4202299676608,39.786927302622175,4,2.25,21.42430125,39.790121,3.9981408666496896,High
21.42023_39.791752,21.4202299676608,39.79175171480874,3,2.3333333333333335,21.424562666666663,39.79385906666667,3.1594087524037833,High
21.42023_39.796576,21.4202299676608,39.79657612699531,5,2.2,21.4235431,39.798173919999996,5.03,High
21.42023_39.801401,21.4202299676608,39.80140053918188,2,2.0,21.422657,39.802746,1.9074068406168763,High
21.42023_39.806225,21.4202299676608,39.80622495136844,6,2.1666666666666665,21.423476633333333,39.80846318333334,6.197799145299146,High
21.42023_39.811049,21.4202299676608,39.811049363555014,6,2.0,21.42431585,39.81407238333333,3.616284496960912,High
21.42023_39.815874,21.4202299676608,39.81587377574158,7,2.142857142857143,21.42353854285714,39.81869427142857,6.915799145299146,High
21.42023_39.820698,21.4202299676608,39.820698187928144,6,2.1666666666666665,21.42098308333333,39.82355798333333,6.064882478632479,High
21.42023_39.825523,21.4202299676608,39.82552260011472,5,2.4,21.4206226,39.8294008,5.002248153806977,High
21.42023_39.830347,21.4202299676608,39.83034701230128,5,2.0,21.422368799999997,39.83338112,3.261228498993504,High
21.42023_39.84482,21.4202299676608,39.844820248860984,7,2.142857142857143,21.421351228571428,39.848364871428565,6.918799145299146,High
21.42023_39.849645,21.4202299676608,39.849644661047556,6,2.5,21.4217239,39.85173198333333,4.51041889483066,High
21.42023_39.854469,21.4202299676608,39.85446907323412,9,2.2222222222222223,21.422302,39.85803055555556,14.570666666666668,High
21.42023_39.859293,21.4202299676608,39.859293485420686,2,2.5,21.4232285,39.8614635,2.218135849258034,High
21.42023_39.864118,21.4202299676608,39.86411789760726,2,2.0,21.422547,39.8658425,2.2095821812491927,High
21.42023_39.897889,21.4202299676608,39.89788878291323,3,2.3333333333333335,21.422500666666668,39.898819366666665,3.2664827902939977,High
21.424722_39.280364,21.42472152353575,39.28036402303259,1,2.0,21.42571,39.2825,1.65415162948524,High
21.424722_39.333433,21.42472152353575,39.33343255708483,2,2.0,21.425984999999997,39.334959999999995,1.518453160470838,Medium
21.424722_39.343081,21.42472152353575,39.343081381457964,1,2.0,21.42484,39.3431,1.240129536006751,Medium
21.424722_39.482989,21.42472152353575,39.48298933486842,1,2.0,21.42509,39.4849,1.0688601666286879,Low
21.424722_39.589126,21.42472152353575,39.58912640297291,1,3.0,21.42553,39.5913,1.0039804551928067,Low
21.424722_39.642195,21.42472152353575,39.64219493702515,1,2.0,21.428612,39.64659,1.1663650982797444,Medium
21.424722_39.777278,21.42472152353575,39.77727847824904,2,2.0,21.42582995,39.77845655,1.574392130395031,Medium
21.424722_39.786927,21.42472152353575,39.786927302622175,5,2.2,21.42536528,39.7891118,5.006111111111111,High
21.424722_39.791752,21.42472152353575,39.79175171480874,1,2.0,21.424894,39.792103,1.5026086706282857,Medium
21.424722_39.796576,21.42472152353575,39.79657612699531,1,3.0,21.428045,39.800839,1.0843403962448122,Low
21.424722_39.801401,21.42472152353575,39.80140053918188,1,2.0,21.4270338,39.8039791,1.684621757945841,High
21.424722_39.806225,21.42472152353575,39.80622495136844,7,2.5714285714285716,21.427802214285716,39.80950871428571,7.05060606060606,High
21.424722_39.811049,21.42472152353575,39.811049363555014,1,2.0,21.425306,39.812273,2.7101045240652324,High
21.424722_39.815874,21.42472152353575,39.81587377574158,2,2.0,21.4259179,39.8197681,2.1825123784974756,High
21.424722_39.820698,21.42472152353575,39.820698187928144,3,2.3333333333333335,21.42530206666667,39.82158933333333,3.6718201743152044,High
21.424722_39.825523,21.42472152353575,39.82552260011472,1,2.0,21.427232,39.828655,2.4709257711020443,High
21.424722_39.830347,21.42472152353575,39.83034701230128,4,2.0,21.4288668,39.832277175,2.9548433345795884,High
21.424722_39.854469,21.42472152353575,39.85446907323412,6,2.3333333333333335,21.4262653,39.85714531666667,4.653388578949786,High
21.424722_39.864118,21.42472152353575,39.86411789760726,1,3.0,21.428953,39.865185,1.1961091716188463,Medium
21.424722_39.88824,21.42472152353575,39.88823995854009,1,3.0,21.426394,39.892586,1.1450969652204175,Medium
21.424722_39.893064,21.42472152353575,39.89306437072666,1,2.0,21.425285,39.894665,1.2468196360745285,Medium
21.424722_39.902713,21.42472152353575,39.90271319509979,2,2.0,21.42722355,39.9057414,1.511925481349058,Medium
21.424722_39.93166,21.42472152353575,39.9316596682192,1,2.0,21.427244,39.934857,1.1083157219176232,Low
21.429213_39.082563,21.429213079410708,39.08256312338332,1,2.0,21.433225,39.085024,1.2829207827223712,Medium
21.429213_39.270715,21.429213079410708,39.27071519865945,2,2.5,21.433320000000002,39.27472,2.118666666666667,High
21.429213_39.333433,21.429213079410708,39.33343255708483,1,2.0,21.43105,39.33373,1.3658541650501101,Medium
21.429213_39.338257,21.429213079410708,39.3382569692714,2,2.5,21.43242,39.342435,2.1486666666666667,High
21.429213_39.343081,21.429213079410708,39.343081381457964,1,2.0,21.43163,39.3434,1.2049323053951428,Medium
21.429213_39.468516,21.429213079410708,39.46851609830872,1,2.0,21.43125,39.47145,1.1068064915626554,Low
21.429213_39.642195,21.429213079410708,39.64219493702515,2,2.0,21.4313793,39.645292850000004,1.394088528172292,Medium
21.429213_39.72421,21.429213079410708,39.7242099441968,1,2.0,21.430231,39.727122,1.1134763126314209,Low
21.429213_39.733859,21.429213079410708,39.73385876856993,1,2.0,21.429487,39.734806,1.1039719553329461,Low
21.429213_39.738683,21.429213079410708,39.7386831807565,1,3.0,21.429708,39.742146,1.0262846945887456,Low
21.429213_39.743508,21.429213079410708,39.74350759294307,2,2.5,21.429855500000002,39.744453500000006,2.0014795008912656,High
21.429213_39.748332,21.429213079410708,39.74833200512963,1,2.0,21.430014,39.749966,1.1101429792980877,Low
21.429213_39.796576,21.429213079410708,39.79657612699531,1,2.0,21.433054,39.799534,1.321737820833495,Medium
21.429213_39.801401,21.429213079410708,39.80140053918188,1,2.0,21.4312305,39.803264,1.5408761498750787,Medium
21.429213_39.811049,21.429213079410708,39.811049363555014,1,2.0,21.429256,39.814159,2.0578945365962587,High
21.429213_39.815874,21.429213079410708,39.81587377574158,2,2.0,21.4297196,39.8174785,2.2453597970474752,High
21.429213_39.825523,21.429213079410708,39.82552260011472,4,2.0,21.431293750000002,39.8298605,3.3709555624671417,High
21.429213_39.839996,21.429213079410708,39.83999583667442,3,2.3333333333333335,21.4301364,39.843023699999996,3.8529989685601755,High
21.429213_39.84482,21.429213079410708,39.844820248860984,2,3.0,21.4315805,39.8485985,1.5847740925077236,Medium
21.429213_39.849645,21.429213079410708,39.849644661047556,4,2.0,21.429985,39.85347075,2.864733053042974,High
21.429213_39.854469,21.429213079410708,39.85446907323412,3,2.3333333333333335,21.432956333333333,39.856275000000004,4.291317150378358,High
21.429213_39.859293,21.429213079410708,39.859293485420686,1,2.0,21.43088,39.863045,1.8668559455613971,High
21.429213_39.897889,21.429213079410708,39.89788878291323,1,2.0,21.4335805,39.8988425,1.2377097681137577,Medium
21.429213_39.902713,21.429213079410708,39.90271319509979,1,2.0,21.43276,39.904022,1.3320943384724182,Medium
21.429213_39.994377,21.429213079410708,39.99437702664458,1,2.0,21.43306,39.99618,1.2145843670152157,Medium
21.433705_39.270715,21.433704635285665,39.27071519865945,2,2.5,21.43561,39.274699999999996,2.118666666666667,High
21.433705_39.323784,21.433704635285665,39.323783732711696,1,3.0,21.43456,39.3259,1.022456861222215,Low
21.433705_39.338257,21.433704635285665,39.3382569692714,1,3.0,21.43411,39.3428,1.022456861222215,Low
21.433705_39.463692,21.433704635285665,39.463691686122154,1,3.0,21.4367,39.46564,1.0633656003520817,Low
21.433705_39.637371,21.433704635285665,39.63737052483858,1,2.0,21.433779,39.640469,1.1584608722236351,Medium
21.433705_39.642195,21.433704635285665,39.64219493702515,1,3.0,21.43465,39.642296,1.008607299136906,Low
21.433705_39.753156,21.433704635285665,39.753156417316205,1,3.0,21.434534,39.754124,1.0494612441219626,Low
21.433705_39.762805,21.433704635285665,39.762805241689335,1,2.0,21.4368222,39.7671986,1.1505251330874535,Medium
21.433705_39.791752,21.433704635285665,39.79175171480874,1,2.0,21.435635,39.796566,1.250069402208777,Medium
21.433705_39.796576,21.433704635285665,39.79657612699531,1,2.0,21.43521,39.79763,1.2882960985524974,Medium
21.433705_39.811049,21.433704635285665,39.811049363555014,2,2.0,21.4341995,39.814955499999996,2.0797211616473996,High
21.433705_39.815874,21.433704635285665,39.81587377574158,1,2.0,21.4359,39.819489,2.1810344269835156,High
21.433705_39.820698,21.433704635285665,39.820698187928144,2,3.0,21.43592,39.8237395,1.502122353322808,Medium
21.433705_39.825523,21.433704635285665,39.82552260011472,7,2.142857142857143,21.435262599999998,39.829352071428566,6.915799145299146,High
21.433705_39.830347,21.433704635285665,39.83034701230128,1,2.0,21.43643,39.831882,2.6679488430138334,High
21.433705_39.839996,21.433704635285665,39.83999583667442,1,3.0,21.437933,39.841843,1.402828217665664,Medium
21.433705_39.84482,21.433704635285665,39.844820248860984,2,2.5,21.43537435,39.8479022,2.635418894830659,High
21.433705_39.854469,21.433704635285665,39.85446907323412,2,2.0,21.434975350000002,39.85744685,2.186834684623753,High
21.433705_39.897889,21.433704635285665,39.89788878291323,2,2.0,21.436642,39.902657,1.637899480197451,High
21.433705_39.902713,21.433704635285665,39.90271319509979,3,2.6666666666666665,21.436395,39.90362323333333,3.7143333333333333,High
21.438196_39.318959,21.438196191160618,39.318959320525124,1,2.0,21.44197,39.3231,1.1502424603442196,Medium
21.438196_39.343081,21.438196191160618,39.343081381457964,1,2.0,21.4404,39.3447,1.121369097279285,Medium
21.438196_39.347906,21.438196191160618,39.347905793644536,1,2.0,21.44248,39.35135,1.1062210709634952,Low
21.438196_39.35273,21.438196191160618,39.3527302058311,1,3.0,21.44167,39.3539,1.0425520993174529,Low
21.438196_39.425096,21.438196191160618,39.42509638862961,1,2.0,21.4391,39.426403,1.2056676878801533,Medium
21.438196_39.622897,21.438196191160618,39.62289728827888,1,2.0,21.441904,39.626118,1.1049865227430629,Low
21.438196_39.72421,21.438196191160618,39.7242099441968,1,3.0,21.4385356,39.7287046,1.5452414454783696,Medium
21.438196_39.762805,21.438196191160618,39.762805241689335,2,2.0,21.439367,39.766309,1.1903502342432,Medium
21.438196_39.76763,21.438196191160618,39.76762965387591,2,2.5,21.439024,39.77071,2.0014795008912656,High
21.438196_39.772454,21.438196191160618,39.77245406606247,4,2.75,21.44068755,39.77629075,4.18287463924964,High
21.438196_39.777278,21.438196191160618,39.77727847824904,2,2.0,21.44015445,39.78089065,1.7385420984386144,High
21.438196_39.782103,21.438196191160618,39.78210289043561,2,2.5,21.440220500000002,39.7838265,2.0014795008912656,High
21.438196_39.786927,21.438196191160618,39.786927302622175,1,2.0,21.440045,39.787518,1.375371968797446,Medium
21.438196_39.791752,21.438196191160618,39.79175171480874,4,2.25,21.440072175,39.794786349999995,4.061908543417366,High
21.438196_39.796576,21.438196191160618,39.79657612699531,5,2.8,21.44041018,39.79834796,4.565374639249639,High
21.438196_39.801401,21.438196191160618,39.80140053918188,1,2.0,21.44068,39.802036,1.5331435970435938,Medium
21.438196_39.806225,21.438196191160618,39.80622495136844,1,2.0,21.441139,39.807377,1.6172613819707902,High
21.438196_39.811049,21.438196191160618,39.811049363555014,3,2.0,21.440076333333334,39.814090666666665,2.5174139301998766,High
21.438196_39.815874,21.438196191160618,39.81587377574158,4,2.0,21.43942845,39.81862595,2.7194117609382378,High
21.438196_39.830347,21.438196191160618,39.83034701230128,5,2.4,21.44001252,39.8340566,4.998854214413037,High
21.438196_39.835171,21.438196191160618,39.83517142448785,8,2.25,21.4409295375,39.83821035,7.125759733893556,High
21.438196_39.839996,21.438196191160618,39.83999583667442,2,2.0,21.4403669,39.84298525,2.448644182776055,High
21.438196_39.84482,21.438196191160618,39.844820248860984,3,2.0,21.439936933333332,39.847549533333336,2.6914124162177164,High
21.438196_39.849645,21.438196191160618,39.849644661047556,8,2.25,21.4393778375,39.8533135125,6.525661471861471,High
21.438196_39.854469,21.438196191160618,39.85446907323412,2,2.0,21.4403395,39.856562,2.1883024387553123,High
21.438196_39.907538,21.438196191160618,39.907537607286365,1,3.0,21.441816,39.907883,1.2836773380483841,Medium
21.438196_39.965431,21.438196191160618,39.965430553525174,1,3.0,21.442511,39.969116,1.106264802835378,Low
21.442688_39.270715,21.442687747035574,39.27071519865945,1,2.0,21.44568,39.27257,1.0937390977757167,Low
21.442688_39.285188,21.442687747035574,39.285188435219155,1,3.0,21.445106,39.28600784,1.130835503600857,Medium
21.442688_39.72421,21.442687747035574,39.7242099441968,1,2.0,21.44536,39.725979,1.0552027579028893,Low
21.442688_39.772454,21.442687747035574,39.77245406606247,1,2.0,21.447175,39.774212,1.135808137738108,Medium
21.442688_39.777278,21.442687747035574,39.77727847824904,2,2.5,21.444343500000002,39.7797105,2.0014795008912656,High
21.442688_39.791752,21.442687747035574,39.79175171480874,1,2.0,21.443417,39.796257,1.4135145891426284,Medium
21.442688_39.796576,21.442687747035574,39.79657612699531,2,2.0,21.44303765,39.7987077,1.6470830146904283,High
21.442688_39.801401,21.442687747035574,39.80140053918188,2,2.0,21.4438006,39.8046988,1.8144828389238612,High
21.442688_39.806225,21.442687747035574,39.80622495136844,4,2.0,21.44449965,39.809046699999996,1.914466835901484,High
21.442688_39.815874,21.442687747035574,39.81587377574158,1,2.0,21.4453375,39.8206577,1.4849526524766588,Medium
21.442688_39.835171,21.442687747035574,39.83517142448785,1,2.0,21.44494,39.83646,1.8919933106527957,High
21.442688_39.849645,21.442687747035574,39.849644661047556,5,2.0,21.44513384,39.850876299999996,3.1461391117460784,High
21.442688_39.859293,21.442687747035574,39.859293485420686,6,2.1666666666666665,21.445319416666667,39.860360166666666,6.182882478632479,High
21.442688_39.864118,21.442687747035574,39.86411789760726,1,2.0,21.4460717,39.8671991,1.554159517061867,Medium
21.442688_39.912362,21.442687747035574,39.91236201947293,3,3.0,21.443933233333336,39.914580300000004,2.11060518321326,High
21.442688_39.917186,21.442687747035574,39.917186431659495,1,3.0,21.446385,39.918201,1.5498819771557466,Medium
21.442688_39.960606,21.442687747035574,39.9606061413386,1,3.0,21.4444518,39.9650236,1.236128608008212,Medium
21.442688_40.004026,21.442687747035574,40.004025851017715,1,3.0,21.445538,40.005711,1.1395713664625842,Medium
21.442688_40.143934,21.442687747035574,40.14393380442817,1,2.0,21.44414,40.1442,1.096629314233132,Low
21.447179_39.270715,21.447179302910527,39.27071519865945,1,2.0,21.45136,39.27267,1.0903343358709547,Low
21.447179_39.565004,21.447179302910527,39.56500434204007,1,2.0,21.447645,39.566699,1.18763129106425,Medium
21.447179_39.757981,21.447179302910527,39.75798082950277,1,3.0,21.4510681,39.7618517,1.0920629414148657,Low
21.447179_39.762805,21.447179302910527,39.762805241689335,1,3.0,21.447989,39.767333,1.146005798557723,Medium
21.447179_39.782103,21.447179302910527,39.78210289043561,1,2.0,21.449015,39.786539,1.2004771784228776,Medium
21.447179_39.806225,21.447179302910527,39.80622495136844,3,2.0,21.4495213,39.80921026666667,1.4535988479525475,Medium
21.447179_39.835171,21.447179302910527,39.83517142448785,1,2.0,21.451323,39.838703,1.2119040873411284,Medium
21.447179_39.84482,21.447179302910527,39.844820248860984,3,3.0,21.449217333333333,39.847622666666666,2.0116096914187036,High
21.447179_39.864118,21.447179302910527,39.86411789760726,1,2.0,21.447682,39.8654577,1.34437040421393,Medium
21.447179_39.897889,21.447179302910527,39.89788878291323,3,2.0,21.449113933333333,39.899139866666665,2.0262832297645836,High
21.447179_39.926835,21.447179302910527,39.92683525603263,3,2.6666666666666665,21.450055066666664,39.928105466666665,3.259333333333333,High
